PWM	Mouse_Gene_Name	Name_Human	ID	Superclass	Class	Family	Subfamily	References
NR2F1.Me9658.2.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_009	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F1.Ca9658.1.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_004	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F1.Ca9658.2.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_005	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F1.Me9658.4.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_011	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F1.Me9658.1.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_008	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
MA0017.2.NR2F1	Nr2f1	NR2F1	NR2F1_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	JASPAR 2016
COT1_HUMAN.H11MO.0.C	Nr2f1	NR2F1	NR2F1_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	HOCOMOCO v11
NR2F1.Me9658.3.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_010	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
TA0711_NR2F1_full_monomer	Nr2f1	NR2F1	NR2F1_014	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
TA0709_NR2F1_DBD_dimer	Nr2f1	NR2F1	NR2F1_012	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
NR2F1.Ca9658.4.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_007	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
TA0710_NR2F1_DBD_dimer	Nr2f1	NR2F1	NR2F1_013	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
NR2F1.Ca9658.3.YY2017.HT-SE2	Nr2f1	NR2F1	NR2F1_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
MA1111.1.NR2F2	Nr2f2	NR2F2	NR2F2_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	JASPAR 2018
COT2_HUMAN.H11MO.0.A	Nr2f2	NR2F2	NR2F2_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	HOCOMOCO v11
BU0049.Nr2f2_primary	Nr2f2	NR2F2	NR2F2_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Badis G et al., Science 2009
NR2F6.Ca9657.1.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
TA0723_Nr2f6_DBD_dimer	Nr2f6	NR2F6	NR2F6_014	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
TA0712_NR2F6_DBD_dimer	Nr2f6	NR2F6	NR2F6_011	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
NR2F6.Me9657.4.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_010	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
MA0677.1.Nr2f6	Nr2f6	NR2F6	NR2F6_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	JASPAR 2016
MA0728.1.Nr2f6.var.2	Nr2f6	NR2F6	NR2F6_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	JASPAR 2016
TA0714_NR2F6_full_dimer	Nr2f6	NR2F6	NR2F6_013	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
NR2F6.Me9657.3.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_009	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F6.Ca9657.3.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_005	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F6.Ca9657.2.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_004	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F6.Me9657.1.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_007	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
TA0713_NR2F6_DBD_dimer	Nr2f6	NR2F6	NR2F6_012	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Jolma A and Taipale J et al., Cell 2013
NR2F6.Me9657.2.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_008	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR2F6.Ca9657.4.YY2017.HT-SE2	Nr2f6	NR2F6	NR2F6_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	RXR-related.receptors.(NR2)	COUP-like.receptors.(NR2F)	Yin Y et al., Science 2017
NR3C1.Me9633.1.YY2017.HT-SE2	Nr3c1	NR3C1	NR3C1_005	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	Yin Y et al., Science 2017
GCR_HUMAN.H11MO.0.A	Nr3c1	NR3C1	NR3C1_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	HOCOMOCO v11
MA0113.2.NR3C1	Nr3c1	NR3C1	NR3C1_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	JASPAR 2014
SMiLE_GR	Nr3c1	NR3C1	NR3C1_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	Isakova A et al. Nat Methods. 2017
NR3C1.Ca9633.1.YY2017.HT-SE2	Nr3c1	NR3C1	NR3C1_004	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	Yin Y et al., Science 2017
MA0113.3.NR3C1	Nr3c1	NR3C1	NR3C1_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Steroid.hormone.receptors.(NR3)	GR-like.receptors.(NR3C)	JASPAR 2016
NR4A1.Ca9653.1.YY2017.HT-SE2	Nr4a1	NR4A1	NR4A1_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	Yin Y et al., Science 2017
NR4A1_HUMAN.H11MO.0.A	Nr4a1	NR4A1	NR4A1_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	HOCOMOCO v11
NR4A1.Me9653.1.YY2017.HT-SE2	Nr4a1	NR4A1	NR4A1_005	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	Yin Y et al., Science 2017
NR4A1.Ca9653.2.YY2017.HT-SE2	Nr4a1	NR4A1	NR4A1_004	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	Yin Y et al., Science 2017
NR4A1.Me9653.2.YY2017.HT-SE2	Nr4a1	NR4A1	NR4A1_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	Yin Y et al., Science 2017
MA1112.1.NR4A1	Nr4a1	NR4A1	NR4A1_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	NGFI-B-related.receptors.(NR4)	Unclassified	JASPAR 2018
NRF1_HUMAN.H11MO.0.A	Nrf1	NRF1	NRF1_002	Yet.undefined.DNA-binding.domains	Uncharacterized	NRF	Unclassified	HOCOMOCO v11
MA0506.1.NRF1	Nrf1	NRF1	NRF1_001	Yet.undefined.DNA-binding.domains	Uncharacterized	NRF	Unclassified	JASPAR 2014
TA0224_NRF1_full_dimer	Nrf1	NRF1	NRF1_003	Yet.undefined.DNA-binding.domains	Uncharacterized	NRF	Unclassified	Jolma A and Taipale J et al., Cell 2013
PBX1.Ca9868.2.YY2017.HT-SE2	Pbx1	PBX1	PBX1_005	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PBX1.Ca9868.1.YY2017.HT-SE2	Pbx1	PBX1	PBX1_004	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PBX1_HUMAN.H11MO.0.A	Pbx1	PBX1	PBX1_003	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	HOCOMOCO v11
PBX1.Me9868.2.YY2017.HT-SE2	Pbx1	PBX1	PBX1_007	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PBX1.Me9868.1.YY2017.HT-SE2	Pbx1	PBX1	PBX1_006	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
MA0070.1.PBX1	Pbx1	PBX1	PBX1_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	JASPAR 2014
HOMEO0136_Pbx1_3203.1	Pbx1	PBX1	PBX1_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Berger MF et al., Cell 2008
MA1113.1.PBX2	Pbx2	PBX2	PBX2_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	JASPAR 2018
PBX2_HUMAN.H11MO.0.C	Pbx2	PBX2	PBX2_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	HOCOMOCO v11
PBX3_HUMAN.H11MO.0.A	Pbx3	PBX3	PBX3_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	HOCOMOCO v11
MA1114.1.PBX3	Pbx3	PBX3	PBX3_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	JASPAR 2018
PITX2.Ca9905.1.YY2017.HT-SE2	Pitx2	PITX2	PITX2_002	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PITX	Yin Y et al., Science 2017
PITX2.Ca9905.2.YY2017.HT-SE2	Pitx2	PITX2	PITX2_003	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PITX	Yin Y et al., Science 2017
PITX2.Me9905.2.YY2017.HT-SE2	Pitx2	PITX2	PITX2_005	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PITX	Yin Y et al., Science 2017
PITX2.Me9905.1.YY2017.HT-SE2	Pitx2	PITX2	PITX2_004	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PITX	Yin Y et al., Science 2017
HOMEO0140_Pitx2_2274.3	Pitx2	PITX2	PITX2_001	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PITX	Berger MF et al., Cell 2008
PKNOX1Ca9671.2.YY2017.HT-SE2	Pknox1	PKNOX1	PKNOX1_006	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PKNX1_HUMAN.H11MO.0.B	Pknox1	PKNOX1	PKNOX1_007	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	HOCOMOCO v11
HOMEO0142_Pknox1_2364.2	Pknox1	PKNOX1	PKNOX1_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Berger MF et al., Cell 2008
PKNOX1Ca9671.1.YY2017.HT-SE2	Pknox1	PKNOX1	PKNOX1_005	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PKNOX1.Me9671.2.YY2017.HT-SE2	Pknox1	PKNOX1	PKNOX1_004	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
MA0782.1.PKNOX1	Pknox1	PKNOX1	PKNOX1_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	JASPAR 2016
PKNOX1.Me9671.1.YY2017.HT-SE2	Pknox1	PKNOX1	PKNOX1_003	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
PKNOX2.Me9670.1.YY2017.HT-SE2	Pknox2	PKNOX2	PKNOX2_004	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
MA0783.1.PKNOX2	Pknox2	PKNOX2	PKNOX2_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	JASPAR 2016
HOMEO0143_Pknox2_3077.2	Pknox2	PKNOX2	PKNOX2_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Berger MF et al., Cell 2008
PKNOX2.Ca9670.1.YY2017.HT-SE2	Pknox2	PKNOX2	PKNOX2_003	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	PBX	Yin Y et al., Science 2017
TA0238_POU2F1_DBD_dimer	Pou2f1	POU2F1	POU2F1_004	Helix-turn-helix.domains	Homeo.domain.factors	POU.domain.factors	POU2.(Oct-1/2-like.factors)	Jolma A and Taipale J et al., Cell 2013
PO2F1_HUMAN.H11MO.0.C	Pou2f1	POU2F1	POU2F1_003	Helix-turn-helix.domains	Homeo.domain.factors	POU.domain.factors	POU2.(Oct-1/2-like.factors)	HOCOMOCO v11
MA0785.1.POU2F1	Pou2f1	POU2F1	POU2F1_002	Helix-turn-helix.domains	Homeo.domain.factors	POU.domain.factors	POU2.(Oct-1/2-like.factors)	JASPAR 2016
HOMEO0145_Pou2f1_3081.2	Pou2f1	POU2F1	POU2F1_001	Helix-turn-helix.domains	Homeo.domain.factors	POU.domain.factors	POU2.(Oct-1/2-like.factors)	Berger MF et al., Cell 2008
PROX1.Ca9999.1.YY2017.HT-SE2	Prox1	PROX1	PROX1_002	Helix-turn-helix.domains	Homeo.domain.factors	HD-PROS.factors	Unclassified	Yin Y et al., Science 2017
MA0794.1.PROX1	Prox1	PROX1	PROX1_001	Helix-turn-helix.domains	Homeo.domain.factors	HD-PROS.factors	Unclassified	JASPAR 2016
PROX1.Me9999.1.YY2017.HT-SE2	Prox1	PROX1	PROX1_003	Helix-turn-helix.domains	Homeo.domain.factors	HD-PROS.factors	Unclassified	Yin Y et al., Science 2017
TA0661_PRRX1_full_dimer	Prrx1	PRRX1	PRRX1_003	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Jolma A and Taipale J et al., Cell 2013
MA0716.1.PRRX1	Prrx1	PRRX1	PRRX1_002	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	JASPAR 2016
HOMEO0156_Prrx1_3442.1	Prrx1	PRRX1	PRRX1_001	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Berger MF et al., Cell 2008
MA0075.1.Prrx2	Prrx2	PRRX2	PRRX2_002	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	JASPAR 2014
MA0075.2.Prrx2	Prrx2	PRRX2	PRRX2_003	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	JASPAR 2016
HOMEO0157_Prrx2_3072.1	Prrx2	PRRX2	PRRX2_001	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Berger MF et al., Cell 2008
TA0663_Prrx2_DBD_monomer	Prrx2	PRRX2	PRRX2_012	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Jolma A and Taipale J et al., Cell 2013
PRRX2.Me9913.2.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_009	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2.Ca9913.3.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_007	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2.Me9913.1.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_008	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2.Ca9913.1.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_005	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2_HUMAN.H11MO.0.C	Prrx2	PRRX2	PRRX2_004	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	HOCOMOCO v11
PRRX2.Me9913.3.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_010	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2.Me9913.4.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_011	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
PRRX2.Ca9913.2.YY2017.HT-SE2	Prrx2	PRRX2	PRRX2_006	Helix-turn-helix.domains	Homeo.domain.factors	Paired-related.HD.factors	PRRX	Yin Y et al., Science 2017
RARA.Ca9645.1.YY2017.HT-SE2	Rara	RARA	RARA_005	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
RARA.Me9645.2.YY2017.HT-SE2	Rara	RARA	RARA_009	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
RARA.Ca9645.3.YY2017.HT-SE2	Rara	RARA	RARA_007	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
RARA.Ca9645.2.YY2017.HT-SE2	Rara	RARA	RARA_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
RARA_HUMAN.H11MO.0.A	Rara	RARA	RARA_004	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	HOCOMOCO v11
BU0053.Rara_primary	Rara	RARA	RARA_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Badis G et al., Science 2009
TA0727_RARA_full_dimer	Rara	RARA	RARA_013	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
RARA.Me9645.1.YY2017.HT-SE2	Rara	RARA	RARA_008	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
TA0728_RARA_full_dimer	Rara	RARA	RARA_014	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
TA0747_Rara_DBD_dimer	Rara	RARA	RARA_017	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
TA0748_Rara_DBD_dimer	Rara	RARA	RARA_018	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
TA0729_RARA_full_dimer	Rara	RARA	RARA_015	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
RARA.Me9645.3.YY2017.HT-SE2	Rara	RARA	RARA_010	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
TA0724_RARA_DBD_dimer	Rara	RARA	RARA_012	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
MA0729.1.RARA	Rara	RARA	RARA_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	JASPAR 2016
MA0730.1.RARA.var.2	Rara	RARA	RARA_003	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	JASPAR 2016
SMiLE_RARa	Rara	RARA	RARA_011	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Isakova A et al. Nat Methods. 2017
TA0746_Rara_DBD_dimer	Rara	RARA	RARA_016	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
RARB.Me9644.3.YY2017.HT-SE2	Rarb	RARB	RARB_008	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
RARB.Me9644.2.YY2017.HT-SE2	Rarb	RARB	RARB_007	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
MA0857.1.Rarb	Rarb	RARB	RARB_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	JASPAR 2016
TA0850_RARB_full_dimer	Rarb	RARB	RARB_010	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
TA0750_Rarb_DBD_dimer	Rarb	RARB	RARB_009	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Jolma A and Taipale J et al., Cell 2013
RARB.Me9644.1.YY2017.HT-SE2	Rarb	RARB	RARB_006	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	Yin Y et al., Science 2017
MA0858.1.Rarb.var.2	Rarb	RARB	RARB_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Retinoic.acid.receptors.(NR1B)	JASPAR 2016
